n_stops,instance_seed,algo_seed,algorithm,raw_cost,polished_cost,raw_runtime_sec,iterations_to_match_pso_final
30,311,1,PSO,967.7712875011367,798.5851993086477,0.36935790000279667,
30,311,2,QPSO,1007.733202900552,801.7814495790544,0.3692005999982939,244
30,311,2,PSO,1282.189641030196,805.7465429933898,0.3320661000034306,
30,311,3,QPSO,681.9144219403519,672.216338336243,0.38892420000047423,202
30,311,3,PSO,1075.6962597046781,701.8115108012934,0.3458576999983052,
30,312,1,QPSO,1434.129264239688,723.2896727399002,0.4028918000039994,
30,312,1,PSO,1303.3978615676656,734.9592662500805,0.32777099999657366,
30,312,2,QPSO,838.1287671249535,735.7360250109899,0.36674970000603935,260
30,312,2,PSO,979.0626653242704,750.6053477218469,0.3390419999996084,
30,312,3,QPSO,922.8967848061644,798.9938252072224,0.3953283999944688,363
30,312,3,PSO,967.8455784466846,773.0841349662504,0.3241026000032434,
30,313,1,QPSO,725.2392854510055,653.4384980032346,0.48176770000281977,26
30,313,1,PSO,1547.1308783275692,680.6361371108611,0.3753680000008899,
30,313,2,QPSO,919.5169375403638,724.0528785213029,0.37393709999741986,388
30,313,2,PSO,1049.0278967793179,800.635196784768,0.30713669999386184,
30,313,3,QPSO,763.4307050297888,615.1439945066223,0.4092337999973097,137
30,313,3,PSO,1322.8471081404746,683.6205671643856,0.297687300000689,
30,314,1,QPSO,576.7197415961084,576.7197415961084,0.36182669999834616,168
30,314,1,PSO,767.988857986644,699.2585728128095,0.3086279999988619,
30,314,2,QPSO,579.0040408505342,579.0040408505342,0.38897240000369493,237
30,314,2,PSO,924.3392776255063,590.4487469228136,0.34370420000050217,
30,314,3,QPSO,714.3275676217132,594.3319696805929,0.45246039999619825,332
30,314,3,PSO,876.8336082342892,539.9639630735494,0.31989009999961127,
30,315,1,QPSO,596.9392662327708,596.9392662327708,0.3708397999944282,173
30,315,1,PSO,876.8468341413464,481.04995821664846,0.31046640000568004,
30,315,2,QPSO,548.4793059683547,516.2007726141189,0.35558689999743365,161
30,315,2,PSO,943.4266698732765,477.5292657942881,0.29585689999657916,
30,315,3,QPSO,600.2271004099505,507.30825281053455,0.36037510000460315,156
30,315,3,PSO,866.0049126867319,472.82330878025414,0.3009457000007387,
30,316,1,QPSO,753.519261825365,753.519261825365,0.3649061999967671,459
30,316,1,PSO,958.7703653829086,673.777661262061,0.31246859999373555,
30,316,2,QPSO,754.349897056828,634.6171371640735,0.34899529999529477,244
30,316,2,PSO,770.0542160064527,628.4888353573888,0.30068759999994654,
30,316,3,QPSO,713.8354124760195,657.6910572445719,0.3487703999999212,183
30,316,3,PSO,875.500841303166,625.4959575077748,0.2979185999938636,
30,317,1,QPSO,770.8306017022076,755.7595519698582,0.3437002999999095,62
30,317,1,PSO,1219.794803823625,778.0948056015011,0.2980740999992122,
30,317,2,QPSO,821.8623122609129,738.7365315990651,0.3562067000020761,34
30,317,2,PSO,1292.5271525279884,790.1175631169406,0.29755230000591837,
30,317,3,QPSO,937.5412935286066,795.4890740479251,0.36403779999818653,250
30,317,3,PSO,1069.0552860031805,763.2702056611903,0.31065050000324845,
30,318,1,QPSO,644.4522164722574,552.93883149811,0.35559659999853466,169
30,318,1,PSO,957.8951738249397,512.849391968868,0.3019923000028939,
30,318,2,QPSO,863.2741028676676,606.5945689592185,0.37769110000226647,472
30,318,2,PSO,908.7308352138364,551.5325813657053,0.30673640000168234,
30,318,3,QPSO,640.3929085651816,543.2021065653331,0.36010589999932563,252
30,318,3,PSO,827.9749661838131,533.7677269162411,0.30348809999850346,
30,319,1,QPSO,602.0561298703976,602.0561298703976,0.3605928999968455,93
30,319,1,PSO,1052.8870131818753,544.6956167098451,0.3124435000063386,
30,319,2,QPSO,581.1848520652486,566.0222848466184,0.3515400000032969,107
30,319,2,PSO,1040.3455210897387,546.6596617081525,0.3035485000000335,
30,319,3,QPSO,659.251422573113,586.8702335499901,0.37676079999801004,248
30,319,3,PSO,980.7737687752846,582.5192631051199,0.30566360000375425,
30,320,1,QPSO,704.5957898506823,535.968150055986,0.3609255999981542,302
30,320,1,PSO,812.4683527208912,521.2571168746401,0.3136785999959102,
30,320,2,QPSO,696.6252845182562,609.5263345838737,0.34746630000154255,271
30,320,2,PSO,792.6719611004183,527.6958501753035,0.31272139999782667,
30,320,3,QPSO,601.0416074610332,601.0416074610332,0.35514990000228863,183
30,320,3,PSO,756.1762100460787,680.8392709174651,0.3111540999962017,
30,321,1,QPSO,749.6561929280244,585.9951263579566,0.3473786999966251,79
30,321,1,PSO,1336.0161493297178,739.6664616385713,0.2993845000019064,
30,321,2,QPSO,790.5286333854588,739.7414664961859,0.35560650000115857,219
30,321,2,PSO,1095.3633094963152,831.4668493404259,0.2909644999963348,
30,321,3,QPSO,638.9126705117671,584.4038757729722,0.3649666000055731,88
30,321,3,PSO,1218.3873939460452,780.5793710655084,0.2870351000019582,
30,322,1,QPSO,765.1934588776847,725.2485765805797,0.35264749999623746,105
30,322,1,PSO,1203.6378881375106,740.7630966231008,0.31247889999940526,
30,322,2,QPSO,918.6014656539385,718.6233959460053,0.3752383999963058,143
30,322,2,PSO,1270.2634509591262,698.9624051123113,0.29583049999928335,
30,322,3,QPSO,1396.792745065693,695.5434833662521,0.38470289999531815,
30,322,3,PSO,1201.9201717813257,718.7167663347254,0.30182309999509016,
30,323,1,QPSO,555.9342131941293,555.9342131941293,0.3505222999956459,185
30,323,1,PSO,874.702747626397,630.3604460841003,0.3167262999995728,
30,323,2,QPSO,786.4639200549381,554.6806454933941,0.35507079999661073,251
30,323,2,PSO,967.7439886726695,574.880119411194,0.3016946999996435,
30,323,3,QPSO,595.4268513314745,595.4268513314745,0.35447299999941606,100
30,323,3,PSO,886.609948503369,696.8855857182222,0.2907243999943603,
30,324,1,QPSO,666.7662939549447,657.6593000071683,0.3780782999965595,90
30,324,1,PSO,1051.8466838640395,593.4010126438943,0.30593860000226414,
30,324,2,QPSO,669.953287238501,664.3822558323305,0.38497809999535093,261
30,324,2,PSO,962.9994530111336,590.4620214953102,0.31486859999859007,
30,324,3,QPSO,941.8813390718567,644.6879017301669,0.4182150000051479,530
30,324,3,PSO,943.6673738034597,577.8363912919676,0.3278052999958163,
30,325,1,QPSO,784.7442439606122,639.0218920971726,0.4100036999952863,58
30,325,1,PSO,1337.7551081688655,679.6049928100738,0.3166012999936356,
30,325,2,QPSO,780.4988428529668,682.3817676897309,0.3748610999973607,108
30,325,2,PSO,1321.119542848007,692.6417565798699,0.2998091999979806,
30,325,3,QPSO,888.8914893446428,654.1912001590856,0.36777389999770094,281
30,325,3,PSO,1183.3572334361381,672.9823422488646,0.3043896000017412,
30,326,1,QPSO,698.2437235513489,651.2648049676975,0.35375870000279974,195
30,326,1,PSO,1048.5055025062538,665.2415695731645,0.2993902000016533,
30,326,2,QPSO,720.5163040449016,698.265893335093,0.3629819999987376,113
30,326,2,PSO,991.4478357624771,665.654139283456,0.318301799998153,
30,326,3,QPSO,692.1254458308936,692.1254458308936,0.3608803000024636,31
30,326,3,PSO,1227.762600200336,674.8143135629804,0.2904197000025306,
30,327,1,QPSO,933.2656804852348,632.9062505070928,0.39357190000009723,
30,327,1,PSO,889.3899659185796,565.6189982472337,0.3048639999979059,
30,327,2,QPSO,729.526807360313,539.6762953295055,0.37853419999737525,190
30,327,2,PSO,898.2514919340442,591.0991412780974,0.30246189999888884,
30,327,3,QPSO,758.5246937479997,565.6189982472337,0.36946180000086315,187
30,327,3,PSO,953.6480946147224,762.6683337678189,0.31053070000052685,
30,328,1,QPSO,613.2128477303692,453.0976830773549,0.3586040000009234,262
30,328,1,PSO,922.1705711176066,615.4471674242044,0.30494760000146925,
30,328,2,QPSO,492.03527743376566,492.03527743376566,0.39939769999909913,174
30,328,2,PSO,813.8900325595412,651.1819638185395,0.31269179999799235,
30,328,3,QPSO,515.8134876852638,490.46797223179635,0.3508979000034742,192
30,328,3,PSO,688.2655113500524,609.426970477511,0.30041909999999916,
30,329,1,QPSO,1075.6398987321038,612.7636737194339,0.3504987999986042,417
30,329,1,PSO,1428.7121279303306,574.4022181555349,0.29280090000247583,
30,329,2,QPSO,775.7857947092184,712.5157776975961,0.3641970000026049,294
30,329,2,PSO,1379.9513832591358,744.6117511824225,0.316322400001809,
30,329,3,QPSO,886.6755986851244,626.815299197805,0.39808580000681104,273
30,329,3,PSO,1083.6747881984481,603.2535774850381,0.3170901999983471,
