experiment,stops,seed,vehicles,method,stage,cost,optimum,gap_pct,seconds
A,14,1225,4,nearest neighbour,raw,134.0506,111.6112,20.105,0.01
A,14,1225,4,nearest neighbour,finished,116.5628,111.6112,4.4365,0.01
A,14,1225,4,route search 3 s,finished,111.6112,111.6112,0.0,1.55
A,14,1226,3,qpso,raw,147.0048,131.7989,11.5371,0.34
A,14,1226,3,qpso,finished,134.8431,131.7989,2.3097,0.34
A,14,1226,3,pso,raw,147.0048,131.7989,11.5371,0.31
A,14,1226,3,pso,finished,134.8431,131.7989,2.3097,0.31
A,14,1226,3,ga,raw,136.0985,131.7989,3.2622,1.63
A,14,1226,3,ga,finished,136.0985,131.7989,3.2622,1.63
A,14,1226,3,qpso cold,raw,132.8639,131.7989,0.8081,0.36
A,14,1226,3,qpso cold,finished,132.8639,131.7989,0.8081,0.36
A,14,1226,3,nearest neighbour,raw,165.6547,131.7989,25.6874,0.01
A,14,1226,3,nearest neighbour,finished,133.7163,131.7989,1.4548,0.01
A,14,1226,3,route search 3 s,finished,131.7989,131.7989,0.0,3.01
A,14,1227,3,qpso,raw,111.0262,96.065,15.574,0.38
A,14,1227,3,qpso,finished,97.1152,96.065,1.0931,0.38
A,14,1227,3,pso,raw,111.0262,96.065,15.574,0.31
A,14,1227,3,pso,finished,97.1152,96.065,1.0931,0.31
A,14,1227,3,ga,raw,111.1414,96.065,15.6939,3.69
A,14,1227,3,ga,finished,97.929,96.065,1.9403,3.69
A,14,1227,3,qpso cold,raw,100.2919,96.065,4.4,0.35
A,14,1227,3,qpso cold,finished,97.1152,96.065,1.0931,0.35
A,14,1227,3,nearest neighbour,raw,117.3312,96.065,22.1372,0.01
A,14,1227,3,nearest neighbour,finished,97.929,96.065,1.9403,0.01
A,14,1227,3,route search 3 s,finished,96.065,96.065,0.0,1.62
A,14,1228,2,qpso,raw,109.1013,95.556,14.1753,0.38
A,14,1228,2,qpso,finished,102.2036,95.556,6.9568,0.38
A,14,1228,2,pso,raw,110.3627,95.556,15.4954,0.31
A,14,1228,2,pso,finished,102.648,95.556,7.4218,0.31
A,14,1228,2,ga,raw,108.0709,95.556,13.097,3.63
A,14,1228,2,ga,finished,105.1764,95.556,10.0678,3.63
A,14,1228,2,qpso cold,raw,105.7692,95.556,10.6882,0.32
A,14,1228,2,qpso cold,finished,105.148,95.556,10.0381,0.32
A,14,1228,2,nearest neighbour,raw,140.8547,95.556,47.4054,0.01
A,14,1228,2,nearest neighbour,finished,106.9763,95.556,11.9514,0.01
A,14,1228,2,route search 3 s,finished,95.556,95.556,0.0,2.21
A,14,1229,3,qpso,raw,90.8775,79.6213,14.1373,0.42
A,14,1229,3,qpso,finished,83.6979,79.6213,5.12,0.42
A,14,1229,3,pso,raw,90.8775,79.6213,14.1373,0.31
A,14,1229,3,pso,finished,83.6979,79.6213,5.12,0.31
A,14,1229,3,ga,raw,90.8775,79.6213,14.1373,1.65
A,14,1229,3,ga,finished,83.6979,79.6213,5.12,1.65
A,14,1229,3,qpso cold,raw,89.2976,79.6213,12.153,0.37
A,14,1229,3,qpso cold,finished,83.2228,79.6213,4.5234,0.37
A,14,1229,3,nearest neighbour,raw,111.0776,79.6213,39.5075,0.01
A,14,1229,3,nearest neighbour,finished,85.4763,79.6213,7.3536,0.01
A,14,1229,3,route search 3 s,finished,79.6213,79.6213,0.0,1.59
B,12,1200,1,qpso cold,raw,71.8322,71.8322,0.0,0.25
B,12,1200,1,qpso cold,finished,71.8322,71.8322,0.0,0.25
B,12,1200,1,pso cold,raw,76.6536,71.8322,6.7121,0.19
B,12,1200,1,pso cold,finished,76.6536,71.8322,6.7121,0.19
B,12,1200,1,ga cold,raw,80.4288,71.8322,11.9676,1.53
B,12,1200,1,ga cold,finished,71.8322,71.8322,0.0,1.53
B,12,1200,1,qpso warm,raw,71.8322,71.8322,0.0,0.23
B,12,1200,1,qpso warm,finished,71.8322,71.8322,0.0,0.23
B,12,1200,1,route search 3 s,finished,71.8322,71.8322,0.0,1.16
B,12,1201,1,qpso cold,raw,67.1244,57.9366,15.8583,0.22
B,12,1201,1,qpso cold,finished,63.1262,57.9366,8.9573,0.22
B,12,1201,1,pso cold,raw,70.7117,57.9366,22.0502,0.18
B,12,1201,1,pso cold,finished,57.9366,57.9366,0.0,0.18
B,12,1201,1,ga cold,raw,57.9366,57.9366,0.0,1.37
B,12,1201,1,ga cold,finished,57.9366,57.9366,0.0,1.37
B,12,1201,1,qpso warm,raw,57.9366,57.9366,0.0,0.24
B,12,1201,1,qpso warm,finished,57.9366,57.9366,0.0,0.24
B,12,1201,1,route search 3 s,finished,57.9366,57.9366,0.0,1.1
B,12,1202,1,qpso cold,raw,90.5367,84.4348,7.2268,0.22
B,12,1202,1,qpso cold,finished,90.1938,84.4348,6.8206,0.22
B,12,1202,1,pso cold,raw,94.4063,84.4348,11.8097,0.18
B,12,1202,1,pso cold,finished,86.3775,84.4348,2.3008,0.18
B,12,1202,1,ga cold,raw,91.2972,84.4348,8.1275,1.36
B,12,1202,1,ga cold,finished,84.4348,84.4348,0.0,1.36
B,12,1202,1,qpso warm,raw,84.4348,84.4348,0.0,0.25
B,12,1202,1,qpso warm,finished,84.4348,84.4348,0.0,0.25
B,12,1202,1,route search 3 s,finished,84.4348,84.4348,0.0,1.11
B,12,1203,1,qpso cold,raw,56.1978,56.1978,0.0,0.22
B,12,1203,1,qpso cold,finished,56.1978,56.1978,0.0,0.22
B,12,1203,1,pso cold,raw,56.1978,56.1978,0.0,0.21
B,12,1203,1,pso cold,finished,56.1978,56.1978,0.0,0.21
B,12,1203,1,ga cold,raw,56.7841,56.1978,1.0432,1.35
B,12,1203,1,ga cold,finished,56.7841,56.1978,1.0432,1.35
B,12,1203,1,qpso warm,raw,57.4891,56.1978,2.2977,0.28
B,12,1203,1,qpso warm,finished,57.4891,56.1978,2.2977,0.28
B,12,1203,1,route search 3 s,finished,56.1978,56.1978,0.0,1.47
B,12,1204,1,qpso cold,raw,69.1866,67.4662,2.55,0.22
B,12,1204,1,qpso cold,finished,67.4662,67.4662,0.0,0.22
B,12,1204,1,pso cold,raw,72.6335,67.4662,7.6591,0.19
B,12,1204,1,pso cold,finished,67.4662,67.4662,0.0,0.19
B,12,1204,1,ga cold,raw,84.3324,67.4662,24.9994,1.41
B,12,1204,1,ga cold,finished,71.051,67.4662,5.3134,1.41
B,12,1204,1,qpso warm,raw,70.2449,67.4662,4.1186,0.22
B,12,1204,1,qpso warm,finished,70.2449,67.4662,4.1186,0.22
B,12,1204,1,route search 3 s,finished,67.4662,67.4662,0.0,1.26
B,12,1205,1,qpso cold,raw,69.5396,67.7164,2.6925,0.25
B,12,1205,1,qpso cold,finished,69.5396,67.7164,2.6925,0.25
B,12,1205,1,pso cold,raw,78.5743,67.7164,16.0344,0.18
B,12,1205,1,pso cold,finished,73.5179,67.7164,8.5674,0.18
B,12,1205,1,ga cold,raw,71.4894,67.7164,5.5718,1.48
B,12,1205,1,ga cold,finished,71.4894,67.7164,5.5718,1.48
B,12,1205,1,qpso warm,raw,69.5396,67.7164,2.6925,0.22
B,12,1205,1,qpso warm,finished,69.5396,67.7164,2.6925,0.22
B,12,1205,1,route search 3 s,finished,67.7164,67.7164,0.0,1.54
B,12,1206,1,qpso cold,raw,69.76,69.1802,0.8382,0.22
B,12,1206,1,qpso cold,finished,69.76,69.1802,0.8382,0.22
B,12,1206,1,pso cold,raw,80.8354,69.1802,16.8475,0.19
B,12,1206,1,pso cold,finished,69.1802,69.1802,0.0,0.19
B,12,1206,1,ga cold,raw,69.76,69.1802,0.8382,1.41
B,12,1206,1,ga cold,finished,69.76,69.1802,0.8382,1.41
B,12,1206,1,qpso warm,raw,69.1802,69.1802,0.0,0.23
B,12,1206,1,qpso warm,finished,69.1802,69.1802,0.0,0.23
B,12,1206,1,route search 3 s,finished,69.1802,69.1802,0.0,1.59
B,12,1207,1,qpso cold,raw,107.8007,95.1115,13.3414,0.21
B,12,1207,1,qpso cold,finished,105.3353,95.1115,10.7493,0.21
B,12,1207,1,pso cold,raw,104.1192,95.1115,9.4707,0.19
B,12,1207,1,pso cold,finished,99.3387,95.1115,4.4445,0.19
B,12,1207,1,ga cold,raw,97.8818,95.1115,2.9127,1.47
B,12,1207,1,ga cold,finished,97.8818,95.1115,2.9127,1.47
B,12,1207,1,qpso warm,raw,97.4556,95.1115,2.4646,0.23
B,12,1207,1,qpso warm,finished,97.4556,95.1115,2.4646,0.23
B,12,1207,1,route search 3 s,finished,95.1115,95.1115,0.0,1.37
B,12,1208,1,qpso cold,raw,72.2389,72.2389,0.0,0.23
B,12,1208,1,qpso cold,finished,72.2389,72.2389,0.0,0.23
B,12,1208,1,pso cold,raw,78.5857,72.2389,8.7859,0.2
B,12,1208,1,pso cold,finished,72.2389,72.2389,0.0,0.2
B,12,1208,1,ga cold,raw,79.1886,72.2389,9.6205,1.38
B,12,1208,1,ga cold,finished,78.482,72.2389,8.6424,1.38
B,12,1208,1,qpso warm,raw,72.2389,72.2389,0.0,0.23
B,12,1208,1,qpso warm,finished,72.2389,72.2389,0.0,0.23
B,12,1208,1,route search 3 s,finished,72.2389,72.2389,0.0,1.29
B,12,1209,1,qpso cold,raw,67.9302,63.0602,7.7229,0.23
B,12,1209,1,qpso cold,finished,63.4357,63.0602,0.5955,0.23
B,12,1209,1,pso cold,raw,73.6806,63.0602,16.8417,0.2
B,12,1209,1,pso cold,finished,63.4357,63.0602,0.5955,0.2
B,12,1209,1,ga cold,raw,63.0602,63.0602,0.0,1.47
B,12,1209,1,ga cold,finished,63.0602,63.0602,0.0,1.47
B,12,1209,1,qpso warm,raw,64.0568,63.0602,1.5804,0.24
B,12,1209,1,qpso warm,finished,64.0568,63.0602,1.5804,0.24
B,12,1209,1,route search 3 s,finished,63.0602,63.0602,0.0,1.38
B,12,1210,1,qpso cold,raw,62.1582,61.2078,1.5528,0.26
B,12,1210,1,qpso cold,finished,62.1582,61.2078,1.5528,0.26
B,12,1210,1,pso cold,raw,67.4662,61.2078,10.2248,0.2
B,12,1210,1,pso cold,finished,63.1255,61.2078,3.1332,0.2
B,12,1210,1,ga cold,raw,66.4441,61.2078,8.5549,1.43
B,12,1210,1,ga cold,finished,66.4441,61.2078,8.5549,1.43
B,12,1210,1,qpso warm,raw,61.2078,61.2078,0.0,0.22
B,12,1210,1,qpso warm,finished,61.2078,61.2078,0.0,0.22
B,12,1210,1,route search 3 s,finished,61.2078,61.2078,0.0,1.15
B,12,1211,1,qpso cold,raw,69.2006,56.0432,23.4773,0.23
B,12,1211,1,qpso cold,finished,56.0432,56.0432,0.0,0.23
B,12,1211,1,pso cold,raw,66.1863,56.0432,18.0988,0.19
B,12,1211,1,pso cold,finished,56.0432,56.0432,0.0,0.19
B,12,1211,1,ga cold,raw,70.6663,56.0432,26.0926,1.42
B,12,1211,1,ga cold,finished,56.0432,56.0432,0.0,1.42
B,12,1211,1,qpso warm,raw,56.0432,56.0432,0.0,0.24
B,12,1211,1,qpso warm,finished,56.0432,56.0432,0.0,0.24
B,12,1211,1,route search 3 s,finished,56.0432,56.0432,0.0,1.17
B,12,1212,1,qpso cold,raw,82.8823,82.8823,0.0,0.23
B,12,1212,1,qpso cold,finished,82.8823,82.8823,0.0,0.23
B,12,1212,1,pso cold,raw,88.5716,82.8823,6.8643,0.19
B,12,1212,1,pso cold,finished,83.7521,82.8823,1.0493,0.19
B,12,1212,1,ga cold,raw,82.8823,82.8823,0.0,1.45
B,12,1212,1,ga cold,finished,82.8823,82.8823,0.0,1.45
B,12,1212,1,qpso warm,raw,82.8823,82.8823,0.0,0.23
B,12,1212,1,qpso warm,finished,82.8823,82.8823,0.0,0.23
B,12,1212,1,route search 3 s,finished,82.8823,82.8823,0.0,1.36
B,12,1213,1,qpso cold,raw,76.2551,66.5616,14.5633,0.27
B,12,1213,1,qpso cold,finished,66.5616,66.5616,0.0,0.27
B,12,1213,1,pso cold,raw,79.593,66.5616,19.5781,0.2
B,12,1213,1,pso cold,finished,69.8255,66.5616,4.9037,0.2
B,12,1213,1,ga cold,raw,66.5616,66.5616,0.0,1.53
B,12,1213,1,ga cold,finished,66.5616,66.5616,0.0,1.53
B,12,1213,1,qpso warm,raw,66.5616,66.5616,0.0,0.22
B,12,1213,1,qpso warm,finished,66.5616,66.5616,0.0,0.22
B,12,1213,1,route search 3 s,finished,66.5616,66.5616,0.0,1.16
B,12,1214,1,qpso cold,raw,59.2871,55.4822,6.8579,0.27
B,12,1214,1,qpso cold,finished,59.2871,55.4822,6.8579,0.27
B,12,1214,1,pso cold,raw,61.0735,55.4822,10.0778,0.2
B,12,1214,1,pso cold,finished,56.5382,55.4822,1.9033,0.2
B,12,1214,1,ga cold,raw,55.4822,55.4822,0.0,1.44
B,12,1214,1,ga cold,finished,55.4822,55.4822,0.0,1.44
B,12,1214,1,qpso warm,raw,55.4822,55.4822,0.0,0.22
B,12,1214,1,qpso warm,finished,55.4822,55.4822,0.0,0.22
B,12,1214,1,route search 3 s,finished,55.4822,55.4822,0.0,1.2
B,12,1215,1,qpso cold,raw,73.7008,73.7008,0.0,0.28
B,12,1215,1,qpso cold,finished,73.7008,73.7008,0.0,0.28
B,12,1215,1,pso cold,raw,81.1654,73.7008,10.1282,0.21
B,12,1215,1,pso cold,finished,79.2722,73.7008,7.5594,0.21
B,12,1215,1,ga cold,raw,78.9414,73.7008,7.1106,1.38
B,12,1215,1,ga cold,finished,73.7008,73.7008,0.0,1.38
B,12,1215,1,qpso warm,raw,77.6697,73.7008,5.3851,0.24
B,12,1215,1,qpso warm,finished,77.6697,73.7008,5.3851,0.24
B,12,1215,1,route search 3 s,finished,73.7008,73.7008,0.0,1.15
B,12,1216,1,qpso cold,raw,89.7121,89.7121,0.0,0.21
B,12,1216,1,qpso cold,finished,89.7121,89.7121,0.0,0.21
B,12,1216,1,pso cold,raw,108.5726,89.7121,21.0234,0.19
B,12,1216,1,pso cold,finished,90.1134,89.7121,0.4473,0.19
B,12,1216,1,ga cold,raw,93.2119,89.7121,3.9011,1.39
B,12,1216,1,ga cold,finished,89.7121,89.7121,0.0,1.39
B,12,1216,1,qpso warm,raw,90.1134,89.7121,0.4473,0.25
B,12,1216,1,qpso warm,finished,90.1134,89.7121,0.4473,0.25
B,12,1216,1,route search 3 s,finished,89.7121,89.7121,0.0,1.3
B,12,1217,1,qpso cold,raw,74.0561,71.6348,3.3801,0.21
B,12,1217,1,qpso cold,finished,74.0561,71.6348,3.3801,0.21
B,12,1217,1,pso cold,raw,74.0561,71.6348,3.3801,0.18
B,12,1217,1,pso cold,finished,74.0561,71.6348,3.3801,0.18
B,12,1217,1,ga cold,raw,73.0971,71.6348,2.0414,1.45
B,12,1217,1,ga cold,finished,71.6348,71.6348,0.0,1.45
B,12,1217,1,qpso warm,raw,71.9584,71.6348,0.4518,0.28
B,12,1217,1,qpso warm,finished,71.9584,71.6348,0.4518,0.28
B,12,1217,1,route search 3 s,finished,71.6348,71.6348,0.0,1.39
B,12,1218,1,qpso cold,raw,83.1018,83.1018,0.0,0.22
B,12,1218,1,qpso cold,finished,83.1018,83.1018,0.0,0.22
B,12,1218,1,pso cold,raw,100.6569,83.1018,21.1248,0.2
B,12,1218,1,pso cold,finished,87.1876,83.1018,4.9167,0.2
B,12,1218,1,ga cold,raw,91.6606,83.1018,10.2992,1.5
B,12,1218,1,ga cold,finished,85.6504,83.1018,3.0668,1.5
B,12,1218,1,qpso warm,raw,83.1018,83.1018,0.0,0.22
B,12,1218,1,qpso warm,finished,83.1018,83.1018,0.0,0.22
B,12,1218,1,route search 3 s,finished,83.1018,83.1018,0.0,1.21
B,12,1219,1,qpso cold,raw,56.6569,53.5528,5.7962,0.22
B,12,1219,1,qpso cold,finished,56.6569,53.5528,5.7962,0.22
B,12,1219,1,pso cold,raw,56.6569,53.5528,5.7962,0.18
B,12,1219,1,pso cold,finished,56.6569,53.5528,5.7962,0.18
B,12,1219,1,ga cold,raw,66.7643,53.5528,24.6699,1.47
B,12,1219,1,ga cold,finished,53.5528,53.5528,0.0,1.47
B,12,1219,1,qpso warm,raw,53.5528,53.5528,0.0,0.25
B,12,1219,1,qpso warm,finished,53.5528,53.5528,0.0,0.25
B,12,1219,1,route search 3 s,finished,53.5528,53.5528,0.0,1.39
B,12,1220,1,qpso cold,raw,68.7251,68.7251,0.0,0.25
B,12,1220,1,qpso cold,finished,68.7251,68.7251,0.0,0.25
B,12,1220,1,pso cold,raw,70.1385,68.7251,2.0567,0.19
B,12,1220,1,pso cold,finished,70.1385,68.7251,2.0567,0.19
B,12,1220,1,ga cold,raw,80.1038,68.7251,16.5568,1.37
B,12,1220,1,ga cold,finished,70.0787,68.7251,1.9696,1.37
B,12,1220,1,qpso warm,raw,68.7251,68.7251,0.0,0.22
B,12,1220,1,qpso warm,finished,68.7251,68.7251,0.0,0.22
B,12,1220,1,route search 3 s,finished,68.7251,68.7251,0.0,1.17
B,12,1221,1,qpso cold,raw,73.5356,71.1577,3.3418,0.23
B,12,1221,1,qpso cold,finished,71.1577,71.1577,0.0,0.23
B,12,1221,1,pso cold,raw,82.6731,71.1577,16.183,0.18
B,12,1221,1,pso cold,finished,71.1577,71.1577,0.0,0.18
B,12,1221,1,ga cold,raw,76.2139,71.1577,7.1057,1.44
B,12,1221,1,ga cold,finished,71.1577,71.1577,0.0,1.44
B,12,1221,1,qpso warm,raw,71.1577,71.1577,0.0,0.27
B,12,1221,1,qpso warm,finished,71.1577,71.1577,0.0,0.27
B,12,1221,1,route search 3 s,finished,71.1577,71.1577,0.0,1.11
B,12,1222,1,qpso cold,raw,58.1192,55.2075,5.2741,0.23
B,12,1222,1,qpso cold,finished,58.1192,55.2075,5.2741,0.23
B,12,1222,1,pso cold,raw,62.6997,55.2075,13.571,0.2
B,12,1222,1,pso cold,finished,59.5979,55.2075,7.9526,0.2
B,12,1222,1,ga cold,raw,55.2075,55.2075,0.0,1.35
B,12,1222,1,ga cold,finished,55.2075,55.2075,0.0,1.35
B,12,1222,1,qpso warm,raw,58.1192,55.2075,5.2741,0.21
B,12,1222,1,qpso warm,finished,58.1192,55.2075,5.2741,0.21
B,12,1222,1,route search 3 s,finished,55.2075,55.2075,0.0,1.22
B,12,1223,1,qpso cold,raw,66.3812,63.0496,5.284,0.22
B,12,1223,1,qpso cold,finished,63.0496,63.0496,0.0,0.22
B,12,1223,1,pso cold,raw,67.3573,63.0496,6.8321,0.18
B,12,1223,1,pso cold,finished,67.3573,63.0496,6.8321,0.18
B,12,1223,1,ga cold,raw,69.3284,63.0496,9.9584,1.37
B,12,1223,1,ga cold,finished,63.0496,63.0496,0.0,1.37
B,12,1223,1,qpso warm,raw,69.1237,63.0496,9.6337,0.23
B,12,1223,1,qpso warm,finished,63.0496,63.0496,0.0,0.23
B,12,1223,1,route search 3 s,finished,63.0496,63.0496,0.0,1.29
B,12,1224,1,qpso cold,raw,78.1658,74.1499,5.416,0.25
B,12,1224,1,qpso cold,finished,74.1499,74.1499,0.0,0.25
B,12,1224,1,pso cold,raw,92.6674,74.1499,24.9731,0.2
B,12,1224,1,pso cold,finished,74.1499,74.1499,0.0,0.2
B,12,1224,1,ga cold,raw,80.3498,74.1499,8.3613,1.4
B,12,1224,1,ga cold,finished,74.1499,74.1499,0.0,1.4
B,12,1224,1,qpso warm,raw,74.1499,74.1499,0.0,0.22
B,12,1224,1,qpso warm,finished,74.1499,74.1499,0.0,0.22
B,12,1224,1,route search 3 s,finished,74.1499,74.1499,0.0,1.25
B,12,1225,1,qpso cold,raw,74.8119,74.8119,0.0,0.22
B,12,1225,1,qpso cold,finished,74.8119,74.8119,0.0,0.22
B,12,1225,1,pso cold,raw,87.9686,74.8119,17.5864,0.18
B,12,1225,1,pso cold,finished,76.7952,74.8119,2.651,0.18
B,12,1225,1,ga cold,raw,83.0426,74.8119,11.0019,1.5
B,12,1225,1,ga cold,finished,76.7952,74.8119,2.651,1.5
B,12,1225,1,qpso warm,raw,74.8119,74.8119,0.0,0.25
B,12,1225,1,qpso warm,finished,74.8119,74.8119,0.0,0.25
B,12,1225,1,route search 3 s,finished,74.8119,74.8119,0.0,1.1
B,12,1226,1,qpso cold,raw,99.3925,99.1258,0.2691,0.25
B,12,1226,1,qpso cold,finished,99.3925,99.1258,0.2691,0.25
B,12,1226,1,pso cold,raw,101.7269,99.1258,2.624,0.23
B,12,1226,1,pso cold,finished,101.7269,99.1258,2.624,0.23
B,12,1226,1,ga cold,raw,100.1211,99.1258,1.0041,1.35
B,12,1226,1,ga cold,finished,100.1211,99.1258,1.0041,1.35
B,12,1226,1,qpso warm,raw,99.1258,99.1258,0.0,0.24
B,12,1226,1,qpso warm,finished,99.1258,99.1258,0.0,0.24
B,12,1226,1,route search 3 s,finished,99.1258,99.1258,0.0,1.27
B,12,1227,1,qpso cold,raw,77.449,68.1655,13.6191,0.22
B,12,1227,1,qpso cold,finished,68.1655,68.1655,0.0,0.22
B,12,1227,1,pso cold,raw,77.2048,68.1655,13.2608,0.21
B,12,1227,1,pso cold,finished,72.6636,68.1655,6.5988,0.21
B,12,1227,1,ga cold,raw,75.5547,68.1655,10.8401,1.37
B,12,1227,1,ga cold,finished,75.5547,68.1655,10.8401,1.37
B,12,1227,1,qpso warm,raw,72.153,68.1655,5.8497,0.21
B,12,1227,1,qpso warm,finished,72.153,68.1655,5.8497,0.21
B,12,1227,1,route search 3 s,finished,68.1655,68.1655,0.0,1.3
B,12,1228,1,qpso cold,raw,75.4748,75.4748,0.0,0.23
B,12,1228,1,qpso cold,finished,75.4748,75.4748,0.0,0.23
B,12,1228,1,pso cold,raw,78.6103,75.4748,4.1543,0.17
B,12,1228,1,pso cold,finished,75.4748,75.4748,0.0,0.17
B,12,1228,1,ga cold,raw,75.4748,75.4748,0.0,1.38
B,12,1228,1,ga cold,finished,75.4748,75.4748,0.0,1.38
B,12,1228,1,qpso warm,raw,75.4748,75.4748,0.0,0.25
B,12,1228,1,qpso warm,finished,75.4748,75.4748,0.0,0.25
B,12,1228,1,route search 3 s,finished,75.4748,75.4748,0.0,1.25
B,12,1229,1,qpso cold,raw,57.2458,56.1466,1.9576,0.23
B,12,1229,1,qpso cold,finished,57.2458,56.1466,1.9576,0.23
B,12,1229,1,pso cold,raw,57.2458,56.1466,1.9576,0.23
B,12,1229,1,pso cold,finished,57.2458,56.1466,1.9576,0.23
B,12,1229,1,ga cold,raw,74.5559,56.1466,32.7878,1.44
B,12,1229,1,ga cold,finished,56.251,56.1466,0.1859,1.44
B,12,1229,1,qpso warm,raw,56.1466,56.1466,0.0,0.23
B,12,1229,1,qpso warm,finished,56.1466,56.1466,0.0,0.23
B,12,1229,1,route search 3 s,finished,56.1466,56.1466,0.0,1.21
B,16,1200,1,qpso cold,raw,80.1238,80.1238,0.0,0.25
B,16,1200,1,qpso cold,finished,80.1238,80.1238,0.0,0.25
B,16,1200,1,pso cold,raw,96.5945,80.1238,20.5566,0.24
B,16,1200,1,pso cold,finished,83.8433,80.1238,4.6422,0.24
B,16,1200,1,ga cold,raw,84.0895,80.1238,4.9494,1.49
B,16,1200,1,ga cold,finished,83.8433,80.1238,4.6422,1.49
B,16,1200,1,qpso warm,raw,80.1238,80.1238,0.0,0.25
B,16,1200,1,qpso warm,finished,80.1238,80.1238,0.0,0.25
B,16,1200,1,route search 3 s,finished,80.1238,80.1238,0.0,2.28
B,16,1201,1,qpso cold,raw,78.113,63.8799,22.281,0.27
B,16,1201,1,qpso cold,finished,78.113,63.8799,22.281,0.27
B,16,1201,1,pso cold,raw,93.3715,63.8799,46.1672,0.24
B,16,1201,1,pso cold,finished,63.8799,63.8799,0.0,0.24
B,16,1201,1,ga cold,raw,71.8152,63.8799,12.4222,1.42
B,16,1201,1,ga cold,finished,63.8799,63.8799,0.0,1.42
B,16,1201,1,qpso warm,raw,66.4002,63.8799,3.9453,0.3
B,16,1201,1,qpso warm,finished,63.8799,63.8799,0.0,0.3
B,16,1201,1,route search 3 s,finished,63.8799,63.8799,0.0,2.42
B,16,1202,1,qpso cold,raw,103.4521,101.5206,1.9026,0.29
B,16,1202,1,qpso cold,finished,103.2969,101.5206,1.7497,0.29
B,16,1202,1,pso cold,raw,124.6523,101.5206,22.7852,0.24
B,16,1202,1,pso cold,finished,103.3786,101.5206,1.8302,0.24
B,16,1202,1,ga cold,raw,107.1632,101.5206,5.5581,1.47
B,16,1202,1,ga cold,finished,102.6369,101.5206,1.0995,1.47
B,16,1202,1,qpso warm,raw,101.5206,101.5206,0.0,0.29
B,16,1202,1,qpso warm,finished,101.5206,101.5206,0.0,0.29
B,16,1202,1,route search 3 s,finished,101.5206,101.5206,0.0,2.72
B,16,1203,1,qpso cold,raw,68.2645,66.4522,2.7272,0.3
B,16,1203,1,qpso cold,finished,68.2645,66.4522,2.7272,0.3
B,16,1203,1,pso cold,raw,93.1228,66.4522,40.1351,0.25
B,16,1203,1,pso cold,finished,66.4522,66.4522,0.0,0.25
B,16,1203,1,ga cold,raw,76.3871,66.4522,14.9505,1.48
B,16,1203,1,ga cold,finished,66.4522,66.4522,0.0,1.48
B,16,1203,1,qpso warm,raw,71.8825,66.4522,8.1718,0.32
B,16,1203,1,qpso warm,finished,71.8825,66.4522,8.1718,0.32
B,16,1203,1,route search 3 s,finished,66.4522,66.4522,0.0,2.26
B,16,1204,1,qpso cold,raw,86.9652,69.8021,24.5883,0.29
B,16,1204,1,qpso cold,finished,86.9652,69.8021,24.5883,0.29
B,16,1204,1,pso cold,raw,90.3258,69.8021,29.4028,0.25
B,16,1204,1,pso cold,finished,71.1692,69.8021,1.9587,0.25
B,16,1204,1,ga cold,raw,73.3724,69.8021,5.115,1.47
B,16,1204,1,ga cold,finished,73.3724,69.8021,5.115,1.47
B,16,1204,1,qpso warm,raw,74.5216,69.8021,6.7613,0.28
B,16,1204,1,qpso warm,finished,74.5216,69.8021,6.7613,0.28
B,16,1204,1,route search 3 s,finished,69.8021,69.8021,0.0,2.51
B,16,1205,1,qpso cold,raw,85.7071,78.3812,9.3465,0.28
B,16,1205,1,qpso cold,finished,85.7071,78.3812,9.3465,0.28
B,16,1205,1,pso cold,raw,100.8934,78.3812,28.7215,0.26
B,16,1205,1,pso cold,finished,79.4835,78.3812,1.4064,0.26
B,16,1205,1,ga cold,raw,85.4369,78.3812,9.0018,1.49
B,16,1205,1,ga cold,finished,84.5348,78.3812,7.851,1.49
B,16,1205,1,qpso warm,raw,78.4941,78.3812,0.1441,0.26
B,16,1205,1,qpso warm,finished,78.4941,78.3812,0.1441,0.26
B,16,1205,1,route search 3 s,finished,78.3812,78.3812,0.0,3.01
B,16,1206,1,qpso cold,raw,77.5219,73.4425,5.5545,0.26
B,16,1206,1,qpso cold,finished,73.4425,73.4425,0.0,0.26
B,16,1206,1,pso cold,raw,90.5095,73.4425,23.2386,0.24
B,16,1206,1,pso cold,finished,75.8792,73.4425,3.3179,0.24
B,16,1206,1,ga cold,raw,81.8825,73.4425,11.492,1.52
B,16,1206,1,ga cold,finished,75.8792,73.4425,3.3179,1.52
B,16,1206,1,qpso warm,raw,73.4425,73.4425,0.0,0.27
B,16,1206,1,qpso warm,finished,73.4425,73.4425,0.0,0.27
B,16,1206,1,route search 3 s,finished,73.4425,73.4425,0.0,2.85
B,16,1207,1,qpso cold,raw,100.8379,95.956,5.0876,0.3
B,16,1207,1,qpso cold,finished,100.8379,95.956,5.0876,0.3
B,16,1207,1,pso cold,raw,111.9405,95.956,16.6581,0.22
B,16,1207,1,pso cold,finished,101.702,95.956,5.9881,0.22
B,16,1207,1,ga cold,raw,98.7264,95.956,2.8871,1.56
B,16,1207,1,ga cold,finished,98.7264,95.956,2.8871,1.56
B,16,1207,1,qpso warm,raw,100.8379,95.956,5.0876,0.28
